leading	Gene names	Protein names	Peptides	Unique peptides	Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Mol. weight [kDa]	Sequence coverage [%]	Fold Change RNAi/CONTROL	p-value	LFQ intensity RNAi_1	imputed (0=no/1=yes)	LFQ intensity RNAi_2	imputed (0=no/1=yes)	LFQ intensity RNAi_3	imputed (0=no/1=yes)	LFQ intensity CONTROL_1	imputed (0=no/1=yes)	LFQ intensity CONTROL_2	imputed (0=no/1=yes)	LFQ intensity CONTROL_3	imputed (0=no/1=yes)	GlyGly (K) site positions
	PCNA	Proliferating cell nuclear antigen	13	13	P12004	P12004	13	13	13	28.768	72.8	0.901130528341998	1.21E-01	28.2977	0	28.2846	0	28.0663	0	28.3392	0	28.3909	0	28.369	0	164
	DSP	Desmoplakin	84	84	P15924	P15924	84	84	84	331.77	31.9	0.714948882148221	7.41E-02	28.532	0	28.2712	0	27.9129	0	28.8765	0	28.5596	0	28.7323	0	
	HSPA4	Heat shock 70 kDa protein 4	36	33	P34932	P34932	36	34	33	94.33	38.1	1.08834880488577	5.69E-01	28.5985	0	28.3435	0	28.0187	0	28.3051	0	27.9923	0	28.2968	0	
	IMPDH2	Inosine-5-monophosphate dehydrogenase 2	24	22	P12268	P12268	24	24	22	55.804	42.2	0.834704237448066	2.59E-01	28.0121	0	28.4023	0	27.9456	0	28.3407	0	28.6367	0	28.1646	0	195
	EIF4A1	Eukaryotic initiation factor 4A-I	21	11	P60842	P60842	21	21	11	46.153	53.9	0.929437010683203	5.50E-01	27.834	0	28.1247	0	28.1496	0	28.0214	0	28.3937	0	28.0099	0	
	UBE2O	E2/E3 hybrid ubiquitin-protein ligase UBE2O	36	36	Q9C0C9	Q9C0C9	36	36	36	141.29	36.3	0.748506629833011	1.91E-01	28.1426	0	28.1504	0	27.5971	0	28.3874	0	28.7115	0	28.0449	0	
	TPR	Nucleoprotein TPR	62	62	P12270	P12270	62	62	62	267.29	29.7	0.789608814511794	2.19E-01	28.3911	0	27.7112	0	28.3957	0	28.4789	0	28.4265	0	28.6148	0	
	CCT3	T-complex protein 1 subunit gamma	27	27	P49368	P49368	27	27	27	60.533	47.3	0.926155920432144	6.53E-01	27.7791	0	28.1964	0	27.8558	0	28.1634	0	28.3125	0	27.6875	0	
	SCAMP3	Secretory carrier-associated membrane protein 3	9	9	O14828	O14828	9	9	9	38.287	39.5	1.05224948238575	6.91E-01	28.3991	0	27.9821	0	28.3671	0	28.3917	0	28.0598	0	28.0764	0	
	KPNB1	Importin subunit beta-1	26	26	Q14974	Q14974	26	26	26	97.169	32.6	0.869922629996205	1.20E-01	27.6484	0	27.6653	0	27.7856	0	27.7987	0	28.0849	0	27.819	0	
	HNRNPM	Heterogeneous nuclear ribonucleoprotein M	31	31	P52272	P52272	31	31	31	77.515	44.4	1.13509732364405	6.13E-02	28.1059	0	28.1973	0	28.3184	0	28.0058	0	28.0923	0	27.975	0	381
	KTN1	Kinectin	60	60	Q86UP2	Q86UP2	60	60	60	156.27	46.6	0.805749894779397	5.85E-02	27.9465	0	28.0747	0	28.076	0	28.174	0	28.5518	0	28.3062	0	
	TLN1	Talin-1	72	72	Q9Y490;Q9Y4G6	Q9Y490	72;7	72;7	72;7	269.76	41.9	0.794781942531544	8.47E-02	28.0559	0	27.8288	0	28.0921	0	28.252	0	28.5572	0	28.1618	0	
	UBE2D2	Ubiquitin-conjugating enzyme E2 D2	5	2	P62837	P62837	5	5	2	16.735	42.9	0.935176187539979	7.94E-01	27.7543	0	27.7781	0	28.5596	0	28.2816	0	27.6883	0	28.4122	0	
	PKM	Pyruvate kinase PKM	27	27	P14618;P30613	P14618	27;2	27;2	27;2	57.936	50.5	0.820842309355283	3.58E-01	28.0054	0	27.2543	0	27.7555	0	28.2279	0	27.6651	0	27.9768	0	
	HNRNPK	Heterogeneous nuclear ribonucleoprotein K	17	17	P61978	P61978	17	17	17	50.976	41.5	1.0347986665013	8.86E-01	27.5948	0	28.1679	0	27.7619	0	27.3213	0	28.2738	0	27.7815	0	
	EEF1G	Elongation factor 1-gamma	16	16	P26641	P26641	16	16	16	50.118	35.7	1.12714178040368	3.39E-01	27.9445	0	27.9418	0	28.2887	0	27.8501	0	28.0913	0	27.7156	0	
	UBE2K	Ubiquitin-conjugating enzyme E2 K	11	11	P61086	P61086	11	11	11	22.406	62.5	1.11686437141848	1.47E-01	28.0177	0	28.0057	0	28.247	0	27.8693	0	27.9126	0	28.01	0	
	PGK1	Phosphoglycerate kinase 1	19	19	P00558;P07205	P00558	19;5	19;5	19;5	44.614	51.6	0.881113026095442	9.36E-02	27.8013	0	27.7244	0	27.917	0	27.8964	0	28.1093	0	27.9849	0	
	HIST2H2BE;HIST1H2BB;HIST1H2BO;HIST1H2BJ;HIST3H2BB;HIST1H2BA	Histone H2B type 2-E;Histone H2B type 1-B;Histone H2B type 1-O;Histone H2B type 1-J;Histone H2B type 3-B;Histone H2B type 1-A	5	1	Q16778;P33778;P23527;P06899;Q8N257;Q96A08;Q6DRA6;Q6DN03	Q16778;P33778;P23527;P06899;Q8N257;Q96A08	5;5;5;5;4;3;1;1	5;5;5;5;4;3;1;1	1;1;1;1;1;0;1;1	13.92	40.5	1.17620701500351	4.45E-01	27.8758	0	28.3895	0	27.7487	0	27.4509	0	28.1255	0	27.7352	0	
	HUWE1	E3 ubiquitin-protein ligase HUWE1	64	64	Q7Z6Z7	Q7Z6Z7	64	64	64	481.89	21.4	0.828149421973024	5.02E-01	28.024	0	27.336	0	28.2596	0	28.4103	0	27.6588	0	28.3666	0	
	GAPDH	Glyceraldehyde-3-phosphate dehydrogenase	15	15	P04406;O14556	P04406	15;1	15;1	15;1	36.053	50.7	0.880177867479475	3.86E-01	27.8865	0	27.5161	0	28.0701	0	28.0334	0	27.8294	0	28.1624	0	
	XRCC6	X-ray repair cross-complementing protein 6	29	29	P12956	P12956	29	29	29	69.842	49.6	1.11294014096679	3.47E-01	27.698	0	27.5734	0	27.8698	0	27.4312	0	27.4546	0	27.7923	0	
	DDB1	DNA damage-binding protein 1	41	41	Q16531	Q16531	41	41	41	126.97	34.4	0.890231836171389	6.05E-01	28.0952	0	27.3798	0	28.0617	0	28.2798	0	27.6511	0	28.109	0	
	ITCH	E3 ubiquitin-protein ligase Itchy homolog	30	25	Q96J02	Q96J02	30	30	25	102.8	37.8	1.18810554235385	2.19E-01	27.989	0	28.2365	0	27.7617	0	27.5962	0	27.7052	0	27.9399	0	
	SLC1A5	Neutral amino acid transporter B(0)	14	14	Q15758	Q15758	14	14	14	56.598	29.8	0.948529928422963	6.91E-01	27.734	0	28.0175	0	27.4601	0	27.9187	0	27.8588	0	27.6627	0	502;522;537
	PGAM1	Phosphoglycerate mutase 1	12	12	P18669;P15259;Q8N0Y7	P18669	12;5;3	12;5;3	12;5;3	28.804	64.2	1.02325583953306	8.99E-01	27.6285	0	28.0688	0	27.6321	0	27.7069	0	28.1019	0	27.421	0	
	ATXN10	Ataxin-10	18	18	Q9UBB4	Q9UBB4	18	18	18	53.488	41.3	1.01329911144173	8.10E-01	27.7102	0	27.5593	0	27.7776	0	27.5905	0	27.6992	0	27.7003	0	262
	MYH9	Myosin-9	67	54	P35579;REV__Q9UKV3	P35579	67;1	67;1	54;1	226.53	38.8	0.865365793730979	4.31E-01	27.9579	0	27.4991	0	28.116	0	28.3239	0	27.8027	0	28.0722	0	
	TCP1	T-complex protein 1 subunit alpha	21	21	P17987	P17987	21	21	21	60.343	52	0.791332546627832	1.89E-01	27.7488	0	27.0385	0	27.3277	0	27.7849	0	27.604	0	27.7391	0	
	RANGAP1	Ran GTPase-activating protein 1	24	24	P46060	P46060	24	24	24	63.541	40.7	0.854517533858717	9.55E-02	27.2772	0	27.3016	0	27.5137	0	27.7241	0	27.5743	0	27.4746	0	
	FLNA	Filamin-A	59	53	P21333	P21333	59	59	53	280.74	31.9	0.84718091836375	4.28E-01	28.0512	0	27.2552	0	27.9233	0	28.1235	0	27.7571	0	28.0669	0	
	ANXA2;ANXA2P2	Annexin A2;Putative annexin A2-like protein	23	23	P07355;A6NMY6	P07355;A6NMY6	23;16	23;16	23;16	38.604	59.6	0.893972898044149	6.41E-01	27.8244	0	27.4618	0	27.8001	0	28.1594	0	27.2594	0	28.1525	0	
	EFTUD2	116 kDa U5 small nuclear ribonucleoprotein component	40	39	Q15029	Q15029	40	40	39	109.43	52.8	0.778910785409341	6.03E-02	27.7274	0	27.4852	0	27.508	0	27.9532	0	28.1237	0	27.7252	0	
	ATP1A1	Sodium/potassium-transporting ATPase subunit alpha-1	27	25	P05023;P13637;P50993;Q13733;P20648	P05023	27;13;10;5;2	27;13;10;5;2	25;11;8;3;1	112.89	32.2	1.05319078241232	7.82E-01	27.8546	0	27.4221	0	27.4184	0	27.8525	0	27.1331	0	27.4852	0	
	SYNCRIP	Heterogeneous nuclear ribonucleoprotein Q	25	21	O60506	O60506	25	25	21	69.602	40.3	1.16721877932171	4.94E-01	27.6618	0	28.1854	0	27.4848	0	27.3739	0	27.9711	0	27.3177	0	356
	CANX	Calnexin	17	17	P27824	P27824	17	17	17	67.567	30.1	0.96836369683289	8.56E-01	27.4233	0	27.898	0	27.3018	0	27.3659	0	27.8865	0	27.5099	0	401
	RAD23A	UV excision repair protein RAD23 homolog A	15	11	P54725	P54725	15	11	11	39.609	44.9	0.824902777843245	4.73E-01	28.0678	0	27.1621	0	27.5161	0	28.1132	0	27.396	0	28.0699	0	
	NCL	Nucleolin	20	20	P19338	P19338	20	20	20	76.613	25.6	0.792329267831488	3.03E-01	27.0629	0	27.7795	0	27.3232	0	27.4162	0	28.0788	0	27.6781	0	
	BRAP	BRCA1-associated protein	21	21	Q7Z569	Q7Z569	21	21	21	67.304	40.4	1.04309358471987	8.31E-01	27.6311	0	27.0953	0	27.3444	0	27.5388	0	26.8621	0	27.4873	0	
	ANXA5	Annexin A5	18	18	P08758	P08758	18	18	18	35.936	67.5	0.903328730657129	2.84E-01	27.76	0	27.5158	0	27.7522	0	27.817	0	27.6738	0	27.9772	0	
	CDK1	Cyclin-dependent kinase 1	19	17	P06493	P06493	19	19	17	34.095	69.4	1.04262662004903	8.11E-01	27.7028	0	27.2232	0	28.0002	0	27.712	0	27.5306	0	27.5029	0	
	RPS10	40S ribosomal protein S10	7	7	P46783;Q9NQ39	P46783	7;3	7;3	7;3	18.898	39.4	0.825759747670887	2.20E-01	27.6157	0	27.7478	0	27.1929	0	27.7302	0	27.973	0	27.6819	0	
	IGF2BP1	Insulin-like growth factor 2 mRNA-binding protein 1	27	25	Q9NZI8	Q9NZI8	27	27	25	63.48	45.2	1.06294253225509	7.12E-01	27.3388	0	27.8155	0	27.2109	0	27.3077	0	27.6053	0	27.188	0	450
	EEF1D	Elongation factor 1-delta	11	11	P29692	P29692	11	11	11	31.121	43.1	0.938766067191756	5.33E-01	27.5738	0	27.3727	0	27.7845	0	27.7144	0	27.7434	0	27.5466	0	
	TNPO1	Transportin-1	23	23	Q92973;O14787	Q92973	23;4	23;4	23;4	102.35	25.5	1.10385065766777	4.74E-01	27.3843	0	27.6071	0	27.5546	0	27.0432	0	27.588	0	27.4872	0	
	H2AFY	Core histone macro-H2A.1	14	12	O75367	O75367	14	14	12	39.617	42.5	1.07021147279632	4.54E-01	27.6847	0	27.6077	0	27.9348	0	27.5971	0	27.7732	0	27.5633	0	
	CACYBP	Calcyclin-binding protein	12	12	Q9HB71	Q9HB71	12	12	12	26.21	59.6	0.796359081743277	1.46E-01	27.6284	0	27.2571	0	27.7362	0	28.0794	0	27.7061	0	27.8217	0	
	LDHA	L-lactate dehydrogenase A chain	18	17	P00338;Q6ZMR3;P07864	P00338	18;1;1	17;0;0	17;0;0	36.688	45.2	0.913841585000691	3.36E-01	27.6094	0	27.62	0	27.7647	0	27.6297	0	27.7568	0	27.9976	0	
	SUMO2	Small ubiquitin-related modifier 2	3	3	P61956;Q6EEV6;P55854	P61956	3;1;1	3;1;1	3;1;1	10.871	27.4	0.785314804669193	2.72E-01	27.0876	0	27.821	0	27.4394	0	28.1199	0	27.5251	0	27.7491	0	
	HNRNPU	Heterogeneous nuclear ribonucleoprotein U	25	25	Q00839	Q00839	25	25	25	90.583	27.9	1.27842010321246	1.86E-01	27.8191	0	27.7456	0	27.4233	0	27.2274	0	27.6628	0	27.0348	0	
	NAP1L1	Nucleosome assembly protein 1-like 1	11	9	P55209	P55209	11	11	9	45.374	40.4	1.24110570924172	1.78E-01	27.2106	0	27.3326	0	27.4289	0	26.8339	0	27.3722	0	26.8311	0	
	RAB11A;RAB11B	Ras-related protein Rab-11A;Ras-related protein Rab-11B	12	12	P62491;Q15907;P57735	P62491;Q15907	12;12;1	12;12;1	12;12;1	24.393	47.7	0.800100426631386	2.25E-01	27.4585	0	27.0425	0	27.758	0	27.7054	0	27.6134	0	27.9054	0	
	GNAS	Guanine nucleotide-binding protein G(s) subunit alpha isoforms short;Guanine nucleotide-binding protein G(s) subunit alpha isoforms XLas	10	9	P63092;Q5JWF2	P63092;Q5JWF2	10;10	10;10	9;9	45.664	30.5	1.24101108326765	3.54E-01	27.7475	0	27.4868	0	27.9095	0	27.7621	0	26.8733	0	27.574	0	
	TCAF1	TRPM8 channel-associated factor 1	25	25	Q9Y4C2	Q9Y4C2	25	25	25	102.12	30	0.958682099698721	8.65E-01	27.6108	0	26.9364	0	27.3289	0	27.6852	0	26.811	0	27.5626	0	
	COPS3	COP9 signalosome complex subunit 3	9	9	Q9UNS2	Q9UNS2	9	9	9	47.873	29.8	1.19847266160206	4.78E-01	27.7385	0	27.0975	0	27.8353	0	27.5173	0	26.8137	0	27.5567	0	
	ANXA6	Annexin A6	36	36	P08133	P08133	36	36	36	75.872	60.8	1.1083157869959	1.39E-01	27.3729	0	27.434	0	27.3038	0	27.1163	0	27.3576	0	27.1917	0	
	PIP5K1A	Phosphatidylinositol 4-phosphate 5-kinase type-1 alpha	13	3	Q99755	Q99755	13	13	3	62.633	31.1	0.668232010845374	6.80E-02	26.5321	0	26.6711	0	26.4453	0	27.4702	0	27.2172	0	26.706	0	
	PSAT1	Phosphoserine aminotransferase	15	15	Q9Y617	Q9Y617	15	15	15	40.422	43	0.968681705272902	8.81E-01	27.304	0	27.5868	0	27.0761	0	27.1175	0	27.8626	0	27.1246	0	323
	LMNB1	Lamin-B1	41	38	P20700	P20700	41	41	38	66.408	64	1.15664088131848	4.66E-01	27.7487	0	27.0006	0	27.2989	0	27.3588	0	26.8677	0	27.1918	0	
	LRRC59	Leucine-rich repeat-containing protein 59	10	10	Q96AG4	Q96AG4	10	10	10	34.93	44	1.08213538143281	7.64E-01	27.8465	0	27.596	0	27.303	0	27.1641	0	28.1019	0	27.1377	0	
	GCN1L1	Translational activator GCN1	69	69	Q92616	Q92616	69	69	69	292.75	30.7	0.814085371458956	2.34E-01	27.3491	0	27.1504	0	27.4773	0	27.9107	0	27.2654	0	27.691	0	
	TRIM28	Transcription intermediary factor 1-beta	23	23	Q13263	Q13263	23	23	23	88.549	32	0.942412970279797	7.62E-01	27.2541	0	27.3493	0	26.6085	0	27.0686	0	27.4032	0	26.9968	0	
	MATR3	Matrin-3	24	24	P43243	P43243	24	24	24	94.622	33.6	1.27962758663622	3.35E-01	27.4008	0	27.7086	0	27.0149	0	26.7288	0	27.5292	0	26.7991	0	
	SMARCC1	SWI/SNF complex subunit SMARCC1	26	17	Q92922	Q92922	26	26	17	122.87	25.1	0.890726239819351	3.82E-01	27.5934	0	27.0483	0	27.2028	0	27.5232	0	27.4721	0	27.35	0	
	COPE	Coatomer subunit epsilon	15	15	O14579	O14579	15	15	15	34.482	57.5	0.857296405769504	5.64E-01	27.0923	0	26.4801	0	27.6686	0	27.4211	0	27.1408	0	27.3456	0	
	ILF2	Interleukin enhancer-binding factor 2	15	15	Q12905	Q12905	15	15	15	43.062	44.6	1.24843957853953	2.65E-01	27.7546	0	27.0841	0	27.8056	0	27.1014	0	27.1963	0	27.3862	0	
	MCM6	DNA replication licensing factor MCM6	23	23	Q14566	Q14566	23	23	23	92.888	31.8	1.13533023723168	3.67E-01	27.6757	0	27.0691	0	27.2722	0	27.1043	0	27.1751	0	27.1882	0	
	HTT	Huntingtin	2	2	P42858	P42858	2	2	2	347.6	1.1	1.83236892293651	7.80E-01	21.054	1	20.4112	1	27.9644	0	25.5708	0	20.8103	1	20.4275	1	
	PRDX1	Peroxiredoxin-1	14	10	Q06830	Q06830	14	14	10	22.11	53.3	0.972573306062353	7.33E-01	27.2762	0	27.281	0	27.5174	0	27.4451	0	27.499	0	27.251	0	
	UBE2T	Ubiquitin-conjugating enzyme E2 T	11	11	Q9NPD8	Q9NPD8	11	11	11	22.521	40.1	1.05373536925998	8.44E-01	27.872	0	27.0209	0	27.3133	0	27.4908	0	26.8209	0	27.668	0	
	RAD18	E3 ubiquitin-protein ligase RAD18	20	20	Q9NS91	Q9NS91	20	20	20	56.222	34.3	0.88367452553454	5.32E-01	27.0022	0	26.5494	0	27.1896	0	27.4411	0	26.8453	0	26.99	0	
	DNAJA1	DnaJ homolog subfamily A member 1	15	15	P31689	P31689	15	15	15	44.868	44.1	1.14372800560482	5.83E-01	27.5479	0	26.7878	0	27.6141	0	27.2955	0	26.7482	0	27.3249	0	
	ACLY	ATP-citrate synthase	43	43	P53396	P53396	43	43	43	120.84	46.8	0.719789518922429	5.32E-02	27.168	0	26.8792	0	27.0317	0	27.7732	0	27.2423	0	27.4865	0	
	TPI1	Triosephosphate isomerase	14	14	P60174	P60174	14	14	14	30.791	59.8	0.896549410502832	3.82E-01	27.0514	0	27.373	0	27.323	0	27.2715	0	27.6576	0	27.291	0	193
	UBE2D3	Ubiquitin-conjugating enzyme E2 D3	5	2	P61077	P61077	5	2	2	16.687	42.9	1.1851872407337	6.00E-01	27.7648	0	26.8937	0	27.7127	0	27.3357	0	26.5955	0	27.7047	0	
	MYH10	Myosin-10	57	40	P35580	P35580	57	46	40	229	37	0.941583536289991	4.72E-01	27.3277	0	27.1519	0	27.481	0	27.4094	0	27.4996	0	27.3122	0	
	EIF3B	Eukaryotic translation initiation factor 3 subunit B	25	25	P55884	P55884	25	25	25	92.48	39.6	1.13156071821655	5.45E-01	27.1476	0	27.355	0	26.5741	0	26.8578	0	27.0753	0	26.6087	0	
	STIP1	Stress-induced-phosphoprotein 1	23	23	P31948	P31948	23	23	23	62.639	39.6	1.02755598547073	7.43E-01	27.1537	0	26.8816	0	26.7974	0	26.9465	0	26.9225	0	26.846	0	
	SUMO1	Small ubiquitin-related modifier 1	4	4	P63165;CON__sw|P81644_CONT|CONT_P81644	P63165	4;1	4;1	4;1	11.557	43.6	1.06446174305151	7.04E-01	27.2413	0	27.671	0	27.0125	0	27.2202	0	27.402	0	27.0322	0	
	GMPS	GMP synthase [glutamine-hydrolyzing]	26	26	P49915	P49915	26	26	26	76.715	48.1	0.902059811288726	1.54E-01	26.9769	0	26.9246	0	26.9927	0	27.1844	0	26.9496	0	27.2063	0	
	MCM4	DNA replication licensing factor MCM4	25	25	P33991;Q9UJA3	P33991	25;1	25;1	25;1	96.557	34.8	1.11005256883472	4.08E-01	27.2314	0	27.2237	0	26.7938	0	27.0108	0	27.0049	0	26.7813	0	
	PSMC5	26S protease regulatory subunit 8	15	14	P62195	P62195	15	15	14	45.626	46.6	1.16097266139916	4.67E-01	27.3417	0	26.7402	0	27.4372	0	27.0842	0	26.6486	0	27.1404	0	
	AARS	Alanine--tRNA ligase, cytoplasmic	29	28	P49588	P49588	29	29	28	106.81	38	1.00459503505381	9.83E-01	26.8608	0	27.2548	0	26.47	0	26.4968	0	27.1712	0	26.8977	0	
	DNAJC7	DnaJ homolog subfamily C member 7	17	17	Q99615	Q99615	17	17	17	56.44	34.6	0.836267267280453	3.97E-01	27.1621	0	26.7715	0	26.2726	0	27.1649	0	26.9418	0	26.8735	0	
	AMOT	Angiomotin	32	29	Q4VCS5	Q4VCS5	32	32	29	118.08	29.9	0.765192161422225	3.99E-01	26.6136	0	27.0805	0	26.3984	0	26.7637	0	27.7944	0	26.6927	0	
	NONO	Non-POU domain-containing octamer-binding protein	12	11	Q15233	Q15233	12	11	11	54.231	30.6	0.691873409260866	5.05E-02	26.8758	0	26.2903	0	26.418	0	27.0916	0	27.1662	0	26.9206	0	
	SSB	Lupus La protein	16	16	P05455	P05455	16	16	16	46.836	43.6	1.06643660033845	6.46E-01	26.9528	0	27.0628	0	27.5447	0	27.0184	0	27.0945	0	27.1691	0	
	GTF2I	General transcription factor II-I	32	32	P78347;Q86UP8;Q6EKJ0	P78347	32;1;1	32;1;1	32;1;1	112.42	37.9	1.09304666899915	8.01E-01	26.8125	0	27.6958	0	26.8623	0	26.6266	0	27.7575	0	26.6014	0	
	XPO1	Exportin-1	24	24	O14980	O14980	24	24	24	123.38	29.1	1.0780671181574	7.11E-01	26.6628	0	27.2658	0	26.7179	0	26.539	0	27.1562	0	26.6259	0	
	PABPC4	Polyadenylate-binding protein 4	25	13	Q13310	Q13310	25	16	13	70.782	40.4	1.15341205015819	1.64E-01	27.1992	0	27.2329	0	27.0016	0	26.8322	0	27.133	0	26.8508	0	
	TXLNA	Alpha-taxilin	23	23	P40222	P40222	23	23	23	61.89	38.1	1.2293008215076	3.26E-01	27.3221	0	26.5209	0	26.8247	0	26.7928	0	26.3546	0	26.6267	0	463
	SPTAN1	Spectrin alpha chain, non-erythrocytic 1	64	64	Q13813	Q13813	64	64	64	284.54	34.2	0.782757862574282	8.40E-02	26.9329	0	27.0085	0	26.9469	0	27.1717	0	27.6214	0	27.1554	0	
	PRKAR1A	cAMP-dependent protein kinase type I-alpha regulatory subunit;cAMP-dependent protein kinase type I-alpha regulatory subunit, N-terminally processed	13	11	P10644	P10644	13	13	11	42.981	41.2	1.03141683585053	9.22E-01	27.382	0	26.3899	0	27.2406	0	27.3649	0	26.3811	0	27.1325	0	261
	CDK5RAP3	CDK5 regulatory subunit-associated protein 3	23	23	Q96JB5	Q96JB5	23	23	23	56.92	46.4	1.07356236339703	6.34E-01	26.7516	0	27.3152	0	27.0041	0	26.7478	0	27.1376	0	26.8783	0	
	SFPQ	Splicing factor, proline- and glutamine-rich	15	14	P23246	P23246	15	15	14	76.149	24.2	1.06581925348411	7.10E-01	26.7738	0	27.2235	0	27.1718	0	26.6577	0	27.2849	0	26.9506	0	
	UBA6	Ubiquitin-like modifier-activating enzyme 6	27	27	A0AVT1	A0AVT1	27	27	27	117.97	33.1	1.3128990587693	4.30E-01	26.7098	0	27.559	0	26.4696	0	26.4725	0	27.0651	0	26.0225	0	
	YWHAQ	14-3-3 protein theta	15	12	P27348	P27348	15	13	12	27.764	49	0.862869327474831	7.47E-02	26.7244	0	26.9661	0	26.775	0	27.0328	0	27.1218	0	26.9494	0	
	PAICS	Multifunctional protein ADE2;Phosphoribosylaminoimidazole-succinocarboxamide synthase;Phosphoribosylaminoimidazole carboxylase	16	16	P22234	P22234	16	16	16	47.079	34.4	0.845443353878124	4.07E-01	26.5516	0	26.5616	0	27.2714	0	27.1795	0	27.1055	0	26.8263	0	11
	HIST1H4A	Histone H4	9	9	P62805	P62805	9	9	9	11.367	60.2	1.03353124214962	9.17E-01	26.5239	0	27.3109	0	26.7403	0	26.3281	0	27.5136	0	26.5908	0	
	CCT5	T-complex protein 1 subunit epsilon	26	26	P48643	P48643	26	26	26	59.67	47.7	0.987246874216957	9.19E-01	26.7776	0	27.0507	0	26.6269	0	26.6012	0	26.9562	0	26.9534	0	
	RARS	Arginine--tRNA ligase, cytoplasmic	27	27	P54136	P54136	27	27	27	75.378	40.2	0.970616573652803	8.78E-01	27.2107	0	26.4965	0	26.7681	0	27.0595	0	26.5474	0	26.9976	0	
	SPG20	Spartin	17	17	Q8N0X7	Q8N0X7	17	17	17	72.832	23.6	1.02706429622344	8.99E-01	26.6013	0	27.2792	0	26.4227	0	26.6641	0	26.9515	0	26.5721	0	
	HSPA4L	Heat shock 70 kDa protein 4L	28	25	O95757	O95757	28	25	25	94.511	37.5	0.928696433746502	4.97E-01	26.7642	0	26.4412	0	26.8276	0	26.6915	0	26.9395	0	26.7221	0	
	PSMC3	26S protease regulatory subunit 6A	20	20	P17980	P17980	20	20	20	49.203	57.9	1.06231969733885	6.52E-01	26.9565	0	26.6505	0	27.252	0	26.8916	0	26.7794	0	26.9263	0	
	SERPINH1	Serpin H1	14	14	P50454	P50454	14	14	14	46.44	44	1.05888337484323	8.59E-01	27.2779	0	26.3208	0	27.4873	0	27.0994	0	26.4653	0	27.2737	0	39
	DCD	Dermcidin;Survival-promoting peptide;DCD-1	5	5	P81605	P81605	5	5	5	11.284	35.5	1.19021400590235	4.15E-01	27.4685	0	27.38	0	26.6787	0	26.7766	0	27.1575	0	26.8394	0	
	SLC28A1	Sodium/nucleoside cotransporter 1	1	1	O00337	O00337	1	1	1	71.583	1.5	1.20093910551188	4.22E-01	26.1095	0	25.5968	0	26.4396	0	26.0691	0	25.7876	0	25.4967	0	
	GANAB	Neutral alpha-glucosidase AB	24	24	Q14697	Q14697	24	24	24	106.87	32.4	1.02683665368553	7.89E-01	27.0844	0	27.0396	0	26.7268	0	27.0557	0	26.8347	0	26.8457	0	
	RUVBL1	RuvB-like 1	14	14	Q9Y265	Q9Y265	14	14	14	50.227	41.9	0.815306261512423	1.86E-01	26.8359	0	26.5409	0	26.907	0	27.0085	0	27.3308	0	26.8283	0	
	Sep-07	Septin-7	9	9	Q16181;Q6ZU15	Q16181	9;1	9;1	9;1	50.679	25.6	1.02478744075199	8.40E-01	26.6795	0	26.6899	0	26.8805	0	26.4418	0	26.9629	0	26.7393	0	
	SAMHD1	Deoxynucleoside triphosphate triphosphohydrolase SAMHD1	26	26	Q9Y3Z3	Q9Y3Z3	26	26	26	72.2	43.1	0.886515646983477	1.70E-01	26.4167	0	26.623	0	26.5501	0	26.7278	0	26.837	0	26.5463	0	
	CSDE1	Cold shock domain-containing protein E1	29	29	O75534	O75534	29	29	29	88.884	37.6	0.819957477790416	2.14E-01	26.2896	0	26.9484	0	26.567	0	26.8294	0	26.9432	0	26.8915	0	
	CKB	Creatine kinase B-type	12	12	P12277	P12277	12	12	12	42.644	49.1	0.927476093107519	3.99E-01	26.7089	0	26.6668	0	27.0106	0	26.8603	0	26.869	0	26.9828	0	
	MTHFD1	C-1-tetrahydrofolate synthase, cytoplasmic;Methylenetetrahydrofolate dehydrogenase;Methenyltetrahydrofolate cyclohydrolase;Formyltetrahydrofolate synthetase;C-1-tetrahydrofolate synthase, cytoplasmic, N-terminally processed	32	32	P11586;Q6UB35	P11586	32;1	32;1	32;1	101.56	35.7	1.00259462163945	9.88E-01	26.8576	0	26.9532	0	26.2421	0	26.8021	0	26.6694	0	26.5702	0	
	OLA1	Obg-like ATPase 1	9	9	Q9NTK5	Q9NTK5	9	9	9	44.743	28.8	1.3689511822444	2.73E-01	26.5818	0	27.5879	0	27.1157	0	26.6034	0	27.018	0	26.3048	0	
	TRIM25	E3 ubiquitin/ISG15 ligase TRIM25	17	17	Q14258	Q14258	17	17	17	70.973	29.8	0.967938774492959	9.34E-01	27.0764	0	25.9073	0	26.9132	0	27.2044	0	25.9189	0	26.9147	0	
	ATIC	Bifunctional purine biosynthesis protein PURH;Phosphoribosylaminoimidazolecarboxamide formyltransferase;IMP cyclohydrolase	29	29	P31939	P31939	29	29	29	64.615	56.4	1.01506766394096	8.01E-01	26.7218	0	26.6914	0	26.869	0	26.8553	0	26.6668	0	26.6954	0	
	LMNB2	Lamin-B2	31	28	Q03252	Q03252	31	28	28	67.688	46.5	1.07262069952965	7.64E-01	27.0566	0	26.3771	0	26.7391	0	26.8322	0	26.1325	0	26.9046	0	
